Group,x,y,t,s
T,-44.53126101,-115.1576071,0,1
U,8.892862607,-341.234862,0,1
U,2.070965625,-370.9341699,0,0
S,-21.85056101,-65.33385493,0,0
R,-35.33173409,199.9257695,0,1
T,-10.11831946,-232.8827053,0,0
R,-3.318094856,64.68303525,0,1
U,21.32240256,-360.3259659,0,0
S,20.88122662,-205.4934382,0,0
S,-12.58790659,-209.572783,0,1
T,-10.09218034,-42.14601956,0,1
U,-66.76042115,141.8512322,1,0
R,-35.12170723,298.1838858,0,0
S,9.077776383,-121.641627,0,0
S,-6.040285143,-60.28383933,0,1
R,-4.085456374,-64.94432615,0,0
S,-46.33808584,-6.425922686,0,0
U,4.421509955,-545.784609,1,0
T,-22.9649164,-224.5998203,0,0
T,-6.674528569,-164.1224108,0,0
T,-10.70780153,-362.9223756,0,0
U,-30.00307671,-243.6705969,1,0
T,-34.21660176,-2.985678724,0,0
T,-24.57767095,-354.2543966,0,1
R,-25.13422612,420.033124,0,1
R,-23.2862457,312.8645045,0,1
U,-29.55810397,-253.1078937,0,0
S,-2.654224901,-4.208839769,0,0
T,-31.15881058,-170.0419765,0,0
R,-13.53235958,141.7445337,0,1
R,-12.45360035,42.73068193,1,0
R,-18.20436732,99.00086862,0,1
R,-17.94191889,41.61788303,0,1
S,-9.555456666,-235.3210797,0,0
R,-15.89738992,97.0109817,0,1
U,14.97114265,-399.8709867,1,1
T,-18.67326185,-88.21469558,0,0
U,-6.735308935,-462.3351976,1,1
S,6.113207681,-269.6451501,0,1
R,-17.53521735,122.2684339,0,0
R,-5.467709639,276.9763788,0,1
R,-27.81801719,218.7752604,0,0
U,-11.18189501,-66.38233644,1,1
R,-13.93432513,-0.166981242,0,0
R,1.358207692,131.5405651,0,1
T,-9.770210603,-229.5114161,0,0
U,-21.76837055,-198.1257326,1,1
S,-9.46917911,-77.45657934,0,1
S,-34.50417923,-162.1591201,0,0
R,-43.66713645,220.5130163,0,0
U,-25.17762587,82.48660135,1,0
U,13.14071889,-426.210086,1,1
S,28.65774556,-208.3179551,1,1
U,3.07500841,-152.0794998,0,1
R,-20.28376377,254.6801541,0,1
R,-13.34587395,60.9321581,0,0
T,-8.135872416,-370.2266781,0,1
R,-14.36886452,126.6015119,0,1
R,-6.382768983,30.54487073,0,0
U,-25.96334626,-107.1574637,1,1
U,-3.003806634,-380.7160334,0,0
U,1.789568987,-405.1267735,0,1
U,-38.06125655,40.30352721,0,0
R,-26.61322355,316.2290046,0,0
S,-4.251846978,-174.1924323,1,1
R,-6.287605892,-147.6172174,0,1
S,13.11562303,-507.1496737,0,1
T,-4.485231711,-363.9256262,0,0
U,-25.88074833,97.70693844,0,1
T,-17.71179606,-111.2244203,0,1
U,-13.70122565,-74.68846408,1,1
T,-15.45258685,-323.913008,0,1
T,10.28698146,-148.8100255,0,0
S,-24.29819377,-40.39043516,0,0
T,-32.88132915,-314.0970995,0,1
R,-3.18841197,104.0965544,0,0
R,-15.66727358,262.8172409,0,0
T,-12.0455974,-297.0467494,0,1
T,0.797976812,-67.63938509,0,1
T,-19.48745,-183.027598,0,0
U,-42.54240074,55.31380487,1,0
U,-6.506494238,-37.07755179,1,0
U,7.773016133,-395.3224885,1,0
S,-8.565515951,-336.9763303,0,1
T,-34.73912776,-257.1823409,0,0
S,12.73617356,-254.9341451,0,0
S,-14.73602712,11.80900611,0,1
U,-73.0971756,117.7330888,1,1
R,-10.81774322,273.0943762,0,1
U,-22.79336171,-36.52562267,1,1
U,33.64999519,-367.3807605,0,0
T,-18.08764007,-379.9711091,0,0
S,0.121023108,-273.9186854,0,1
S,-29.53705647,-10.41630337,0,1
S,3.375175344,-406.9289565,0,0
S,-16.41269374,-38.5696142,1,0
S,-13.26744376,-135.7299072,0,0
T,-23.85103275,-24.76632736,0,0
U,12.74750077,-249.5463686,0,0
R,11.45121581,188.9555926,0,0
U,-42.27324017,147.9225047,0,0
S,-11.99425605,-215.4542546,0,1
R,18.5803513,-210.4324393,0,1
S,-17.31173638,-11.42415105,0,0
U,-22.22681709,-232.5630012,1,0
R,14.61614421,56.1878536,0,0
R,-23.22840379,390.4831066,0,0
S,12.42883704,-152.1768977,0,1
T,2.704979074,-343.272548,0,1
T,-25.66092608,-343.1252362,0,1
U,-19.55181515,-298.3441649,1,1
U,-28.31110337,-43.76993701,1,0
U,-74.0485346,-55.91808705,1,1
R,0.057905593,410.8330217,0,1
S,14.69853256,-145.0885212,0,0
T,-31.29715057,-257.4259667,0,0
R,-22.62119328,185.0754182,0,1
R,-13.08432187,141.0065578,0,1
S,8.600040488,24.12357672,0,0
R,-5.164203784,301.1834633,0,0
R,-10.33066266,215.5393594,0,1
S,41.69554715,-452.8202754,1,1
S,-14.85113984,-266.1530864,0,1
T,-28.48515438,-266.3445906,0,0
R,12.41828918,53.55127675,0,0
U,-42.33861316,-63.47203745,1,0
S,-15.73612996,-107.3107339,1,1
T,-8.950333016,-414.0181555,0,0
T,6.128995591,-372.9997693,0,0
S,-9.804972412,-97.34844205,0,0
U,-47.91141044,-56.98751631,0,1
T,-21.02268587,-402.0918258,0,0
R,-9.456973568,281.9228583,0,1
U,19.3999317,-656.3260014,1,1
U,-46.40823543,-74.17735721,1,1
S,-27.25255866,148.4910788,0,1
U,-55.56618441,283.7750615,0,0
U,-15.83648335,22.28474654,1,1
U,-15.29495522,-91.65634104,1,1
T,3.503703488,-188.88737,0,0
R,0.905170284,22.45848152,0,1
U,-24.51952316,-447.1421309,0,0
R,-25.1788613,263.4857564,0,0
R,-17.13694414,297.3279362,0,1
U,-2.129903584,-105.4248949,1,0
R,-2.087934283,39.8501613,0,0
T,-24.01049806,-61.85744831,0,1
T,23.26241001,-354.1881006,0,1
R,-34.13626679,299.7576214,0,1
R,-25.16839909,229.6157644,0,1
R,12.98131694,214.7137146,0,1
U,-10.22123606,-312.7286457,0,0
T,-8.95495395,-470.4381801,0,0
S,-0.613555128,-362.6190333,0,0
S,-8.610271341,75.94859775,0,1
T,-13.0894162,-274.8251202,0,1
U,-46.33898038,248.8401064,1,1
T,-20.27261091,-219.8960953,0,1
U,-2.109015015,-218.6508449,1,1
T,-11.06272408,-200.0401741,0,0
R,-3.104650714,357.7961983,0,0
T,-10.09569102,-252.0746862,0,0
R,-14.24713847,567.4661356,0,1
T,3.349928586,-303.8818248,0,0
S,-25.03303211,-70.62003853,0,0
T,-8.038612225,-300.6222156,0,1
S,17.86860514,-258.8113067,0,0
U,28.1477786,-511.4976642,1,1
S,6.002136664,-99.26475679,0,0
R,5.133489989,134.983595,0,0
R,-32.68971705,106.2366164,0,1
R,-18.30967952,501.6639426,0,0
S,-21.21529831,286.7131707,0,0
T,-19.94972154,-385.5282215,0,1
U,-9.879206282,-197.6734653,1,0
U,-1.073734149,-121.8867883,1,0
S,-3.165733158,-26.58413987,0,0
S,-22.92118471,-10.78471502,0,0
R,-7.279444046,383.1971046,0,1
T,-10.66919711,-336.2668777,0,1
R,-11.67255922,216.1960787,0,1
R,-27.51519944,-9.65789795,0,1
R,-60.10844492,138.5023216,0,1
R,-33.6243341,181.0193912,0,1
S,-39.07399968,-281.8675177,0,0
S,-7.476292556,-271.2593547,0,0
U,-26.81625371,5.826306499,1,0
T,-9.869660691,-164.1956815,0,0
R,10.17437941,-9.080610327,0,0
S,-55.69950003,347.7787076,0,0
S,5.240766395,-77.72838238,0,0
R,-20.15943704,242.7135647,0,1
R,-35.83095872,222.6474984,0,0
U,-38.82839072,157.9406194,1,0
S,-6.449675677,-226.8104077,0,1
S,-0.769834733,-315.4678273,0,0
R,-7.564438762,100.9157849,0,0
R,-22.86956332,264.7643798,0,0
S,-41.95650797,-20.18288862,0,1
T,-5.231782242,-349.724841,0,1
S,-16.37230983,-16.52706703,0,1
R,-12.57755809,116.5524214,0,1
R,14.14132691,-137.1749623,0,1
U,-49.24918597,30.5447585,0,1
U,-38.84053446,-162.4073868,1,1
U,-22.82142052,-3.204398814,0,0
S,1.174973599,-297.3388796,0,0
U,4.907202799,-273.6681006,0,0
U,21.34581409,-414.273848,1,0
S,-36.30847597,-103.3919455,0,0
T,-12.87190764,-158.3383299,0,1
S,-22.3760983,141.6409695,0,0
T,-2.58305563,-105.9214703,0,0
U,-46.53628895,25.57365413,1,1
T,-1.464435455,-139.532397,0,0
T,-31.09692254,-340.3356821,0,0
U,-52.85088769,213.5317184,1,1
U,-30.09490916,95.2464721,1,0
T,-38.83934464,-381.8273465,0,0
S,-16.8529464,-166.0878369,0,1
R,-3.97313256,175.0370173,0,1
U,29.38730848,-608.6031228,0,0
T,-3.081005196,16.61153673,0,0
T,-6.433654933,-453.1211512,0,0
U,3.058015805,-328.7754135,1,1
T,-32.51557544,-188.0922518,0,0
U,-22.83048798,-10.85181889,1,0
U,-20.29977347,-121.5748093,1,0
U,-11.84149682,-188.1579268,1,1
R,-18.38022623,193.328496,0,1
R,0.427861442,267.7635299,0,1
T,-19.1592208,-127.1861772,0,0
T,-11.8592467,7.900023729,0,0
S,-4.632691255,-178.9489549,0,1
S,12.05811395,-212.4854402,0,1
U,-70.53190364,343.1381321,0,0
S,8.246640494,-432.9018127,0,1
U,-17.63260684,-193.1788269,1,1
S,-31.97727959,-185.3000361,1,0
S,26.10257453,18.81263279,0,1
U,32.85364936,-490.6827557,1,0
U,-40.00240741,-161.7624635,1,1
S,18.33430379,-376.0231056,0,0
U,-74.83964243,184.9343542,1,0
T,-17.27081676,-381.70907,0,1
R,4.797350786,75.04675654,0,0
T,-19.3680897,-440.7074853,0,1
U,-8.015913174,-164.8044732,1,1
S,11.33120502,-265.1139079,0,0
U,-8.331672374,-379.1498224,1,1
S,-12.95256463,-134.8666788,0,0
T,-38.31757669,-292.9605645,0,1
U,30.87748493,-387.5930995,1,0
R,-1.484941627,132.518273,0,1
R,-6.772539995,-200.745175,0,0
S,-39.46647804,-38.91067499,0,1
S,-10.52632924,-105.5869393,0,0
T,-22.49919547,-158.1410099,0,0
T,0.536497039,-442.6117877,0,0
S,-18.51313468,-152.7357688,0,1
U,-4.425410927,-153.5825866,0,0
U,-36.95382025,34.41870599,1,1
R,-75.01508948,368.8890549,0,0
U,-34.73824973,-75.41113871,0,0
R,28.24059922,181.7485044,0,1
R,-14.52081158,310.1132194,0,0
T,-23.58749746,-235.9443891,0,1
U,-8.603585211,-289.3363657,1,1
U,-66.90509127,248.8071407,1,1
T,-17.60507556,-160.8711345,0,1
U,8.574770751,-492.8603125,1,1
R,-11.55224732,-3.011747612,0,1
U,15.19472978,-241.7003573,1,1
T,-19.0300431,-223.5878776,0,1
S,17.69772596,-99.61644518,0,1
R,-22.96068782,212.1409462,0,0
T,14.43936109,-429.3448791,0,1
S,-10.88824906,-88.65554962,0,1
R,5.752240036,240.5104251,0,1
S,-18.90214415,161.9526833,0,1
S,-43.87734292,29.90281468,0,0
S,-13.3265217,-140.4717103,0,0
S,5.55468178,-176.1626033,1,1
R,4.336351811,92.19915972,0,1
S,-26.19057997,-67.09698141,0,0
T,-18.6208017,-119.6433952,0,0
T,5.097893463,-386.6591082,0,1
T,-17.40841194,-169.8081307,0,1
R,-1.591330149,323.2460745,0,0
S,-28.16335641,139.4740884,0,1
R,-24.14927912,196.8518594,0,0
T,-20.19800638,-73.53868991,0,0
S,-41.29523417,164.1896544,0,0
R,-34.79546058,134.3808555,0,1
U,10.04328572,-361.626767,0,1
S,-1.009743615,-87.97478087,0,0
T,3.541252726,-201.2765187,0,0
U,-19.20758884,-198.5882808,0,1
T,-18.31940588,-440.8929627,0,0
T,-8.883252602,-132.2975874,0,0
R,0.144702823,357.9359767,0,1
T,-4.086108523,-287.3446946,0,0
S,-34.61536803,177.4976517,0,0
T,7.712228245,-445.131209,0,1
S,18.20840792,-317.2965828,0,1
U,1.750227546,-156.5590749,1,1
S,1.38040163,-350.9248438,0,0
U,9.12759958,-356.103583,0,0
R,-34.38103339,200.5289588,0,0
S,-36.08850718,74.92776689,0,0
U,-12.10704279,-307.6427467,0,1
S,16.29739934,-383.975739,0,0
S,13.00026301,-216.5120152,0,0
S,-41.61944239,138.6639603,0,1
U,16.35059749,-317.2686295,1,1
S,-13.36564876,-212.5653507,0,1
R,8.547004257,69.56426438,0,1
S,-13.40888059,-158.9831856,0,0
T,2.430192569,-139.7731926,0,0
T,-20.58215717,-312.9179979,0,1
S,54.84833449,-363.0767383,0,0
S,-15.65997073,162.0864292,0,0
U,17.57522583,-275.821501,1,0
S,-27.32954216,-38.60151166,0,1
U,-37.67778721,47.43276176,0,0
U,-26.87020702,-111.0603451,1,0
T,-42.1452542,-156.8600716,0,1
S,-23.06957129,-169.4428918,0,0
U,-14.36792181,-123.0547568,1,1
S,-38.01766269,-86.10680487,0,1
S,-38.16626512,-13.23839653,0,1
T,-18.52302348,32.10423423,0,0
U,-20.96215265,-551.1873316,1,1
T,-11.75146666,-361.1439501,0,0
R,-9.699134319,288.5848227,0,0
T,-21.35930889,-18.95858463,0,0
S,-49.31268783,-10.8695606,0,1
T,-11.15986062,-64.18775503,0,0
S,17.51419644,-77.81095238,0,0
R,-11.01170533,328.6625932,0,1
S,-15.40855392,-113.112088,0,1
R,18.67036973,150.1384473,0,1
S,3.557352527,-46.67564147,1,0
S,-14.8367185,-267.3469192,0,1
S,-1.976981902,-239.3228213,0,0
R,-12.3382568,114.1678707,0,1
S,15.80773449,-410.3186349,0,0
T,-10.39907076,-357.0813554,0,1
T,-24.9780843,-49.48722408,0,1
S,3.68802227,-106.8106673,0,1
R,-6.465392562,154.979255,0,0
U,-61.72703687,238.5710624,0,1
R,-8.756054517,280.6701858,0,0
T,-24.80641654,-107.5790444,0,0
U,-5.181029887,32.04523232,1,1
S,24.52213309,-126.1864438,0,1
S,7.849967345,-121.9628915,0,0
R,-7.853560996,369.2202694,0,0
T,-7.27896852,-287.6252186,0,0
U,-19.01807198,-226.6964875,1,0
R,1.580050023,106.2061145,0,0
T,-40.49776022,-195.2541796,0,1
T,-22.41743162,-85.85960236,0,0
T,-26.25179101,-250.2154326,0,1
R,12.59751861,13.02783367,0,0
S,-10.98013508,128.5763888,0,0
S,10.67573661,-143.172652,0,0
U,-1.112890992,-347.5202954,1,1
U,-34.31005595,153.0628751,1,1
T,-11.26303773,-329.8097819,0,1
S,6.978743182,-279.3556571,0,1
S,-30.09114145,-98.32816655,0,0
R,-11.77437793,87.50752249,0,0
R,-24.44328972,104.4643734,0,0
R,-38.64934259,231.3127805,0,1
T,-11.31756781,-438.0419718,0,0
S,-3.786587001,-201.2206906,0,1
T,5.707017918,-101.922999,0,0
S,-31.71411699,-42.61738931,0,0
U,-72.24706455,298.6078432,1,1
U,-42.5046522,163.8490142,1,0
U,-49.65882586,155.554727,0,0
U,-14.67344981,-278.3730314,1,1
S,-9.691520067,-162.7409968,0,1
U,2.963031548,-306.7792945,1,1
R,-40.08922981,221.1850409,0,0
R,-36.45538479,95.53581056,0,0
S,16.23437108,-269.1915039,0,1
S,-24.32189108,256.4224116,0,1
U,2.248177191,-339.5922561,0,0
R,-4.217711884,54.30383869,0,1
T,-22.41138882,-140.8404316,0,1
S,-15.42917596,-128.2320619,0,1
R,-13.9878846,293.8781403,0,0
T,-29.35719489,-124.6166675,1,1
R,-26.82867222,110.0082155,0,0
S,16.46808969,-183.5432195,0,0
U,-22.65580518,-320.8948605,1,1
S,5.9631365,-57.70248658,0,1
T,-6.323443629,-190.2021648,0,0
U,-20.02487606,-102.4749034,1,0
U,-39.76278631,159.4739953,1,0
R,-18.78820727,156.25748,0,0
U,-63.94593352,265.7127373,0,0
R,-19.89841265,292.9415363,0,0
S,-14.09846275,126.2000924,0,1
R,-13.12069708,355.4361057,0,1
S,-6.27604472,-38.09768455,0,0
R,-6.170876784,488.3956382,0,0
R,0.857574183,-81.27447511,0,1
S,-27.3053688,33.87394917,0,1
S,-37.85343589,210.9158369,0,1
U,-19.20585193,6.420753544,1,0
T,-1.56428829,-77.86917082,0,1
S,-51.74995514,26.88857066,0,1
R,-21.59624229,184.5498261,0,1
S,1.974652772,-107.7183326,0,1
U,-33.48646925,-137.7078147,1,0
U,35.15209197,-406.0780639,0,0
S,13.37761134,-138.6114045,0,0
R,-15.33645267,255.8164895,0,0
U,-51.94653602,183.8663271,1,0
S,-21.48697313,8.129459681,0,0
T,-9.625402223,-222.7982367,0,1
T,-2.334749667,-252.2184257,0,0
S,-16.32142908,63.68137536,0,0
U,3.318102489,-167.2824695,0,0
R,-1.103194804,52.04640178,0,1
U,-43.61863635,128.7555727,0,1
U,-13.57810855,-161.1371259,1,1
T,21.55715747,-296.5667317,0,1
T,-30.75926494,-117.2213272,0,0
T,-15.75538559,-236.9539201,0,1
U,28.75752565,-531.3999226,1,0
R,1.317012658,191.0420874,0,1
R,-7.629948482,262.4781965,0,1
R,-2.973969208,356.8038722,0,0
U,-39.7837909,-109.3922802,1,1
T,-12.15200137,-221.9333292,0,0
S,-3.44331218,34.24883869,0,1
U,-28.32396875,-131.3380128,1,1
U,0.509155898,-186.9057369,0,1
T,-9.621895971,-127.1957968,0,1
T,-41.0754648,-357.6158516,0,0
U,-13.97337127,-320.9125762,1,1
S,17.08263606,-265.3552056,0,1
T,-14.63396723,-173.841512,0,0
R,-5.03111155,215.9380251,0,0
S,16.02117406,77.08035554,0,1
R,-2.803513618,250.3736359,0,1
U,-18.35447728,-252.8234436,1,0
R,-37.61760265,230.6563173,0,0
U,-3.256731834,-120.931965,1,0
U,-23.87571119,-143.8495026,0,1
S,-15.79882672,-254.6836395,0,1
S,-9.288051089,-307.668315,0,0
U,-71.40738769,189.2843136,0,1
R,-5.313085235,215.6352889,0,1
S,-16.54336465,68.39939618,0,1
U,-16.47595469,-200.3063106,0,1
S,20.6515134,-190.5825451,0,1
U,33.10358345,-439.3861002,1,1
R,-29.97062332,244.752593,0,1
T,12.24928511,-212.6773843,0,0
T,-22.99739585,-271.7574942,0,1
U,-5.753443479,-214.9901526,1,1
R,-0.847489567,-77.59816665,0,1
T,-19.14393829,-446.5508322,0,0
T,4.531730234,-106.0598885,0,0
T,-10.90908315,-352.5003535,0,0
T,-17.16817249,-130.8242907,0,0
U,-53.23436385,-90.15445482,1,0
T,-28.24681126,-265.8005473,0,1
R,13.86678183,15.29346697,0,1
T,-2.215492085,-311.223154,0,0
S,-13.37960452,-329.5829524,1,0
U,8.629531568,-404.0482728,1,1
R,-30.08472809,204.7617167,0,1
U,-16.00348573,-238.1307035,0,0
R,-29.93349841,313.1891359,0,1
S,-4.989845254,111.4686923,0,0
T,-16.17602166,-173.5298487,0,0
R,-21.1813294,62.5682188,0,1
T,-25.33422272,-382.347395,0,0
U,-31.50520798,-83.82028658,0,0
R,-40.48297918,316.850656,0,1
R,-24.07774899,340.990423,0,0
S,-33.5935186,194.4845859,0,0
S,-4.114322965,-297.0698989,0,1
R,-18.56454471,193.7877385,0,0
S,-34.39172501,-35.16048992,0,0
U,-38.70466774,-92.80375718,1,1
R,-17.90604093,347.4270233,0,1
R,-8.544037285,79.37545373,0,0
U,-68.9967912,283.5565174,1,1
U,9.358466055,-464.1006803,0,1
S,-14.14432591,-110.4441488,0,0
S,15.38624008,-158.5841727,0,1
U,-35.48366363,-152.068346,1,0
U,6.962356526,-153.4168639,1,1
U,1.699789025,-250.2196346,1,0
U,-14.7962694,-85.10307866,1,1
U,-92.73194388,243.0471393,1,1
U,37.60095241,-434.8656142,1,1
S,3.175948752,-193.6899964,0,0
U,6.92538268,-464.6802799,0,0
S,-5.452024168,-303.5230733,0,1
R,-23.14992221,431.1996037,0,1
U,-9.900910592,19.86240892,1,0
S,-3.423342393,-97.58014594,0,0
S,-17.83343604,-43.15509924,0,0
T,16.62631155,-589.8754861,0,1
R,9.283503817,99.43484016,0,1
U,-6.704134221,-43.03292232,1,0
S,37.2255411,-201.040207,0,0
U,-2.55640129,-85.61272085,0,0
U,14.71971117,-146.6618248,1,1
T,-17.39957758,-133.9463153,0,1
T,-16.54272698,-247.2740075,0,0
U,-50.81307543,-74.35174762,1,1
T,-31.98029117,-252.5414166,0,1
S,6.377224116,-191.9645616,1,1
T,-27.03396805,-271.1145779,0,0
U,17.33281527,-247.6305721,1,0
R,16.79202487,313.6377289,0,1
S,5.160369545,-154.986518,0,0
S,-40.27389983,-122.2918107,0,1
U,-22.860992,-252.5923925,0,0
T,-30.72340862,-251.0215759,0,1
T,-9.298643301,-195.7507706,0,0
U,-30.15015208,-75.19704431,0,1
S,-5.149109779,-267.5032886,0,0
R,-19.31152218,334.7350755,0,0
R,-9.38295252,235.1982371,0,0
U,-23.35483851,-112.5276166,1,0
U,-2.317350767,-347.4060748,0,0
T,-23.32434763,-301.9124628,0,0
T,-19.19256735,-478.882611,0,0
U,19.47251919,-455.2593532,1,0
T,-28.99812444,-284.5367915,0,1
U,12.54023297,-432.5049664,0,0
R,-15.90110299,106.697073,0,1
T,-12.6257275,-257.8221681,0,0
R,-17.15570802,264.8009391,0,0
R,-27.66662275,172.5840996,0,0
S,10.63089339,-43.75783967,0,1
S,-11.40882759,-28.1583998,0,0
U,-4.473154163,-42.87958841,1,1
R,-12.53618354,569.9385297,0,1
S,-2.361452187,-328.2273839,0,1
R,-20.14510661,498.9592135,0,0
U,-42.42385062,165.0592822,0,0
U,3.354570571,-361.9251759,1,0
S,-1.450225179,90.15769597,0,1
U,8.644613434,-80.65422568,1,1
R,5.786854572,128.4593901,0,0
T,-26.84577413,-501.2029724,0,1
R,-32.80955228,285.8838601,0,1
S,-18.19648379,-82.30071085,0,0
U,-76.86450467,281.1895931,1,1
R,-22.74683251,310.0122276,0,1
U,-3.407637523,-388.485977,0,1
T,7.351943628,-305.3176134,0,1
R,2.309799694,274.0765459,0,1
S,-28.09153025,84.57095091,0,0
T,0.521975659,-388.7067745,0,0
R,-1.722834724,49.47789659,0,1
R,29.26524194,73.75112789,0,0
U,-16.00319836,-142.6805134,1,0
U,-10.83645646,-155.7336176,1,0
T,-5.069967211,-280.9745987,0,1
R,-3.259140346,98.05515707,0,1
S,50.48384624,-305.4589574,1,1
S,-23.58561926,-161.9631676,0,0
S,22.51020872,-326.3544566,0,0
S,-8.470331581,-30.73840201,0,1
S,-46.43230518,115.0984536,0,1
R,-7.137744243,270.0919136,0,0
U,-17.95697304,0.565760866,1,1
T,0.172589677,-302.2498653,0,0
S,18.36957731,-219.1053423,0,1
S,-23.69278092,192.8632443,0,0
S,-14.30442043,-150.0957819,0,1
U,49.73982809,-833.5544885,0,1
T,-0.899389751,-153.4298964,0,1
U,-0.72158092,-207.2156672,1,1
U,0.655709507,-116.7265194,1,0
T,-25.78372103,-300.7571363,0,1
S,-6.455561577,-129.0412996,0,0
S,-3.06172779,-111.6680874,0,1
U,-30.86209616,-13.33101988,1,1
S,-12.35992154,13.74251287,0,0
R,2.189195079,225.4356335,0,0
U,16.52920506,-494.2565821,1,1
T,-9.578709315,-202.8183717,0,0
U,5.637497753,-496.6163919,1,0
T,-12.26844469,-234.4931452,0,1
S,23.50103456,-325.9844087,0,1
R,-4.620428603,90.15232077,0,1
U,0.214023443,-324.7222051,1,1
U,-30.12873683,167.4568107,1,0
R,-26.09459612,363.811898,0,1
S,-25.7083035,155.9772853,0,1
R,-0.1566733,196.5278346,0,0
U,-12.95516172,-497.8042725,1,1
U,-81.15067343,479.1421959,1,0
R,15.99810174,37.77972284,0,1
T,-33.83884311,-200.6284059,0,1
R,-31.22060762,364.454245,0,0
R,-9.161473578,-12.69300274,0,1
S,-15.64179461,-209.5966177,0,1
S,-6.159580492,-67.78976659,0,0
U,14.37264658,-490.8672705,1,1
S,-4.677014492,-229.5431981,0,1
R,-8.259459619,338.8260839,0,1
U,-52.06491324,214.7787908,1,1
T,-15.49117944,-347.4730954,0,0
U,26.77483011,-357.4509181,1,1
U,10.37966729,-244.4459259,1,1
T,-10.79654585,-320.2743834,0,0
R,-20.05031166,384.1981109,0,0
T,-10.52390153,-457.9422797,0,1
T,-20.82806667,-264.3951821,0,1
T,-35.12537298,-159.5171321,0,1
T,-13.02357139,-84.62763352,0,1
R,-13.36091696,256.8099189,0,1
U,-13.65787636,-144.9603268,0,0
U,33.69948566,-677.1363733,1,1
S,-43.90762642,85.88254937,0,0
R,-38.83432556,408.4896567,0,1
U,-4.21205021,-50.19638908,1,1
U,-29.83762864,147.4714296,0,0
U,-45.53196083,-102.7594913,1,1
T,3.709766243,-424.5443485,0,1
T,-9.350062417,-265.8076901,0,0
T,13.60309891,24.06024306,0,1
S,-18.47877723,-5.127331266,0,1
S,41.30654096,-445.4466437,0,0
T,-5.750706628,-184.659328,0,0
U,-41.41377541,-308.7484668,1,0
S,3.413602862,-195.4197297,0,1
S,40.1264992,-246.6288297,0,1
T,-34.22895468,-168.2236898,0,0
U,-68.86567904,89.57250906,1,0
U,6.632171762,-448.0904581,0,0
U,-28.39669072,-91.21828642,1,0
U,-54.55089072,102.529308,1,1
S,-52.74843185,-49.20103453,0,0
U,-10.24476723,-388.0710755,1,1
T,-40.340105,-375.2307083,0,1
S,-60.12261031,346.3537116,0,1
T,-20.43600449,-304.7302067,0,1
S,15.1839856,-91.13147887,0,1
R,2.235912287,265.2114195,0,1
U,-82.71780254,295.8092215,1,1
U,13.64240388,-395.3496957,1,1
R,-14.10953684,69.38825547,0,0
U,12.17504124,-143.7430584,1,0
S,-22.89557471,61.03252384,0,1
T,-43.63735894,11.74533041,0,1
S,-23.73279667,-122.4789005,0,1
S,-22.59766042,-179.1213854,0,0
U,-44.01684525,-122.2857003,1,0
T,6.510528146,-226.1747362,0,1
U,-25.04610522,65.13228049,1,0
R,-20.98238891,392.8558431,0,0
T,-14.84307746,-220.3808263,0,1
R,-8.671939126,8.09169991,0,1
S,-4.758004824,-239.4105501,0,1
T,-16.66911831,-73.89010749,0,0
T,-11.88421324,-178.8784,0,0
U,-4.529993288,-260.1600151,1,1
T,-42.5306124,-159.4698369,0,0
U,9.799652041,-226.7807943,1,1
T,-30.71749264,202.5653335,0,1
